,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
varietas_tahan,0.40711126,-0.27213135,0.22642405,0.17550787,0.27218103,-0.39275807,-0.061782643,0.06590085,-0.34700274,-0.028609818,0.14441817,-0.040048324,-0.22336954,0.21040362,0.1214945,0.26760134,-0.029807433,-0.16593604,-0.3204015,0.2936902,0.33127356,0.4292018,0.21777044,-0.19673993,0.056306776,0.416513,0.010116552,-0.0075514754,0.014301596,-0.16762799,0.041308936,0.10396307,-0.26958263,-0.15768349,0.022623386,-0.3826077,0.29724023,0.10306529,0.011891949,0.14103244,0.19812973,-0.12812042,0.20825318,-0.5799239,0.18942235,-0.008595491,-0.31532943,0.17988698,0.096893504,0.22733194,-0.0629703,-0.14050215,0.05328834,0.10261863,0.4414128,0.35445157,0.32119647,0.013092607,-0.29382434,0.09944225,-0.26277748,0.005017611,-0.16387868,-0.076455735
bahan_organik_rendah,0.36318642,-0.31874982,0.2205807,0.42455193,-0.15424934,-0.72143716,-0.046558104,-0.12615123,-0.1765886,0.42854968,0.07038219,-0.09694938,-0.33497044,0.16893077,0.087167054,0.86203355,-0.20190701,0.32801488,0.11614057,0.4296288,0.49462214,0.17439592,-0.11899785,-0.24004011,0.0144748185,0.050981447,-0.43293348,-0.35334444,0.0014444396,-0.41699797,0.2955062,-0.14000109,0.16460714,0.4920607,-0.25152257,-0.18455222,0.53898287,0.56297326,-0.16892183,-0.26423672,0.07713162,0.18746358,0.07476022,-0.5296308,-0.072643556,-0.2601466,0.08970996,-0.031241836,0.2773293,0.15115121,0.42796853,0.013254953,0.06812859,-0.0930963,0.39419958,-0.32866395,0.35115275,-0.32301006,-0.108029254,-0.058852196,-0.0017953627,-0.26499936,-0.0077142213,-0.18491083
na61ff444636d4a939718f3d4b2f8028ab25,0.14451529,0.17468575,0.09744035,0.12488616,0.5497755,0.3107201,-0.4278444,-0.25265786,-0.3602043,-0.43879247,0.4825033,-1.0227258,-0.27852687,-0.40139124,0.17411698,0.57173395,-0.08653643,0.09837912,0.38170302,-0.0055855047,0.62302154,-0.48062554,-0.10212672,0.048883278,0.29177052,-0.053818926,-0.4500156,-0.599348,0.46065363,0.838456,-0.35803756,-0.02901487,0.0745186,-0.20125814,-0.57171714,-0.6125295,0.5583676,0.03371694,0.01795466,0.46662053,-0.31888264,-0.5323234,-0.2671687,-0.32736036,0.055015143,-0.621826,-0.35734215,-0.73679745,-0.010070269,-0.0022278754,-0.03510092,-0.24956433,0.40337902,-0.029581767,-0.39652693,-0.29318327,-0.37121716,-0.052611265,-0.20541587,0.43392432,-0.42125174,0.07259637,0.17420115,-0.43386483
na61ff444636d4a939718f3d4b2f8028ab26,0.0786731,0.24145275,-0.01137725,0.2107223,0.6202411,0.46575963,-0.4527328,-0.220757,-0.42930603,-0.46693173,0.40404502,-0.97642434,-0.28889853,-0.47820857,0.29151005,0.6088999,-0.07956521,0.084028095,0.29438338,-0.12898643,0.29865447,-0.37089583,-0.10410017,0.36085492,0.18958573,0.16990976,-0.3995964,-0.23353708,0.44180265,0.6160037,-0.15017797,0.009808501,0.25219572,-0.16275409,-0.4218761,-0.5144039,0.46280813,-0.016603263,-0.1252032,0.2729365,-0.018041141,-0.16590224,-0.18522379,-0.4538252,0.30931696,-0.1857902,-0.31947216,-0.6556403,-0.20499688,-0.15786533,-0.021573756,-0.49589792,0.38333213,-0.29113927,-0.28754264,-0.36009368,-0.16485673,-0.21602161,0.04797993,0.33039245,-0.14998618,0.26856732,0.10777224,-0.17197861
Lesser_Stalk_Borer_of_Maize,0.24895772,-0.35473222,0.5277636,0.14604753,-0.22752565,-0.033128604,0.31825513,-0.20972499,-0.44638765,-0.24833491,0.2152811,0.038313113,-0.080344625,0.14333491,-0.12117591,0.71795577,-0.19019328,0.10423306,-0.2243782,0.21555892,0.4705992,0.3352396,0.6046617,-0.105645806,-0.04352238,0.4719919,-0.21228608,0.22016263,0.03834733,0.16852589,0.013887236,0.0014922854,-0.32587862,0.14717938,-0.28804776,-0.9224222,0.16084951,-0.095128804,0.14883725,-0.10329826,0.040707305,0.22772548,-0.07532055,-0.0648913,0.08701468,-0.12400923,-0.053855848,0.36614093,0.1906434,0.10919985,0.1752803,0.09712121,0.15591326,0.15582515,0.24688986,0.41193125,0.22312702,-0.016870946,-0.2577175,-0.28078905,0.030991208,0.07242471,0.051561624,-0.03209257
na61ff444636d4a939718f3d4b2f8028ab15,-0.1096879,0.47014263,-0.059817642,-0.11977574,0.31548485,0.14855309,-0.26749948,-0.30435565,-0.2302474,-0.6477385,0.43418628,-0.5149721,-0.2744292,-0.06181339,0.12681906,0.79064095,0.11802086,-0.5561909,0.5320113,-0.1097746,0.7137553,0.06465289,-0.13365322,-0.11281904,-0.32298177,-0.06932333,-0.5775956,0.37208158,-0.11745052,0.6898885,-0.5807808,0.020625781,0.41474542,0.040749416,-0.19857965,-0.29268354,0.30481768,-0.10402531,-0.2374596,0.054178424,0.14595507,-0.12472612,0.035049334,-0.2055166,0.47742936,-0.3705986,0.053051632,-0.23862873,-0.22524491,-0.109391786,0.2337982,-0.36773673,0.040621135,-0.13011499,0.30987728,-0.29732475,0.15042965,-0.15522745,0.4966894,0.82087237,0.07554466,0.21194747,-0.13440113,-0.022177868
MLND,0.3312197,-0.09081108,0.169762,0.22619638,0.50690186,-0.5218984,-0.18645737,-0.10339176,-0.44317976,-0.14808674,0.16204102,0.47396955,-0.22817127,-0.43780643,0.19170304,0.3876625,-0.52324426,-0.17057641,0.12690955,0.41247848,0.47378546,0.3049554,0.37240034,-0.26875877,0.017302452,0.05524644,0.007621539,0.263736,0.052870397,-0.46809015,0.28524762,-0.14646362,-0.40158787,-0.3210644,-0.052497752,-0.2937491,0.44729662,-0.053701755,-0.18201669,0.3742815,0.0020571512,0.23940618,-0.089340895,-0.63730085,-0.30108353,-0.27975735,-0.7895606,0.17585674,0.21944973,0.103488036,0.12551846,-0.073677756,-0.19749792,0.023753561,0.52908134,0.27989605,-0.02989151,-0.016998542,0.222669,-0.28902757,-0.32382295,0.12444417,-0.099739976,0.069988295
deformasi,0.55853283,0.100413784,0.116886884,-0.13602147,0.22194715,-0.3060668,-0.0009355409,0.13816814,-0.37016696,0.103021644,-0.14984913,-0.10909843,-0.3989999,-0.12888439,0.42145592,0.59068245,-0.40600625,-0.054412317,-0.3806858,0.2926935,0.14968604,0.34205145,-0.010503978,-0.4644991,0.19538747,0.2660162,-0.17563939,0.25505164,0.03539855,-0.25198567,0.08158555,-0.024122274,-0.4629417,-0.17373796,-0.12384705,-0.5485142,0.33009523,0.009387138,-0.036104947,0.17624523,-0.06831625,0.17627019,0.5211087,-0.2600396,-0.13978441,-0.07413716,-0.23892386,-0.04964118,0.3276584,0.2828402,0.13619234,0.02952299,0.051666092,0.11618459,0.5101754,0.033495907,0.15665823,0.11209027,-0.23718517,-0.026221432,-0.21706668,0.05694772,-0.38998672,0.15470295
bunga,0.49938834,-0.16264628,0.21721928,0.029160354,0.061144307,-0.3053521,0.03052645,0.05329999,-0.23726377,0.058268208,0.5996148,-0.079984196,-0.2944141,-0.23459299,-0.0015727121,0.4537253,0.19034211,0.18906365,0.011491391,0.7316507,-0.05862869,0.36996788,0.5899595,-0.17058493,-0.4419122,0.63372606,0.07785819,-0.21066986,-0.05425475,-0.18614952,0.056379713,0.23571432,0.07604091,0.22865243,-0.010355956,-0.4841176,0.29298827,0.058068927,-0.07787266,0.18721415,0.032080125,0.48122326,-0.10283445,-0.27239797,0.43424535,-0.03873269,-0.036583617,-0.025370875,0.15901831,-0.115856566,0.06880093,0.04390049,-0.016279938,0.16159195,0.14063962,0.5344201,0.2357732,0.2598195,-0.1257075,0.15980859,0.12282913,-0.10244662,-0.36277503,-0.33975276
pezizomycotina,0.5547526,-0.461442,0.26723066,-0.07934224,0.3613499,-0.15152381,-0.35739613,0.32346135,-0.2573879,-0.09970344,0.7758963,-0.06357777,0.112609446,0.14655069,0.2412901,0.50280285,-0.033057217,0.51802915,0.20680584,0.3324836,-0.26719388,0.24968481,0.00948462,-0.2373527,0.23989409,0.42044684,-0.08164521,0.23199062,0.16886862,-0.47039175,0.25397864,-0.46286148,0.051829252,-0.070931435,-0.028199123,-0.43010268,0.024234481,-0.12645793,0.40540114,-0.11765234,0.05997607,-0.023200186,-0.07659,-0.123788886,0.14575262,-0.31479296,0.2163684,-0.019126903,0.13251923,0.61257315,0.17838074,0.014422516,0.11060133,0.6783614,0.7176282,-0.12749834,0.37924805,-0.0046994337,0.19983867,0.29815444,-0.5424225,0.31545645,-0.16398202,-0.064204186
euschistus_servus,0.4353878,-0.19518776,0.66234386,-0.03899634,0.03109532,-0.15087835,0.310448,0.18817344,-0.592028,0.15677191,-0.0500361,0.40693077,-0.4828495,0.13238767,-0.23400861,0.3348021,0.15898098,-0.10297674,0.40870026,0.16079012,0.5461584,0.020092554,0.7508639,-0.06868939,0.5579768,0.67958903,-0.15306932,-0.092459284,-0.04642943,-0.46891814,-0.49027333,0.018171506,0.2473924,0.22466177,-0.217629,-0.43684795,0.5748738,-0.53221244,0.3383312,0.038510803,0.09441071,0.092622,-0.21152101,-0.4663193,-0.024934314,0.17645487,-0.25652587,0.018355405,-0.031238975,0.32676202,0.16219266,-0.058561,0.3221445,-0.08813704,0.24818322,-0.08164198,0.21133758,0.18997635,-0.09483962,0.10491234,-0.05922833,0.13933888,-0.47115803,0.19048104
akar,0.00210735,-0.14453128,0.20408933,0.29484525,-0.26845813,-0.5028186,-0.1579211,-0.14567284,-0.37777436,-0.021814289,0.07236711,-0.20681481,-0.6759221,0.24467662,0.0023328413,0.60732824,0.0634162,0.24590547,0.060395572,0.5165666,0.46592408,0.36567062,0.09097014,-0.104564615,-0.39779577,0.3878769,0.06545984,-0.20504254,0.0541853,-0.4678,0.27462953,0.06408812,0.27338475,-0.012093036,0.14192556,-0.3173087,0.14426158,0.3487087,0.21580887,-0.05817312,-0.2797284,0.07934297,-0.03899481,-0.42582363,0.090152085,-0.054387875,-0.107814245,0.010066438,0.11868344,0.39796284,0.0248483,-0.007563234,0.56976455,0.1623255,0.3210973,0.2203284,0.32398993,-0.09112053,-0.44261467,-0.054104324,-0.15407528,-0.17312792,-0.09217382,0.17771156
tanah_berpasir,0.27431047,-0.35279328,0.3346268,0.30434236,0.09994535,-0.31996188,-0.23797847,-0.37897688,-0.0025994177,0.21001637,0.11768398,-0.21065432,-0.32597986,0.08817906,-0.060325623,0.63763773,-0.09184684,0.23058414,-0.1642805,0.4113656,0.30694085,0.2872472,0.17226598,-0.42050257,0.29156497,0.2788182,-0.23164459,-0.044814873,0.109762065,-0.1919026,0.45304292,-0.11438605,0.038953908,0.45750043,-0.0020609843,-0.31334278,0.4801767,0.41188505,0.052760858,-0.047324747,-0.21155201,0.29599246,0.45588806,-0.10279623,-0.24714962,-0.4139939,-0.21956864,-0.06796771,0.40781045,0.18924768,0.44171923,0.04565284,-0.10457296,-0.0153087545,0.50095326,-0.3968731,0.19865125,-0.43398967,-0.19578655,-0.053947628,-0.027166361,-0.08778767,-0.12722471,-0.14965421
namaIlmiah,-0.10265373,0.488305,0.49435046,-0.004233645,0.42516673,-0.19751586,-0.49418354,0.1261888,-0.36186972,-0.5173556,0.4139541,-0.5819401,-0.65942353,-0.31043005,-0.22064759,0.3078672,0.16398673,-0.31248787,0.2260841,0.35146633,-0.14277413,-0.21898025,0.030413426,0.00981059,0.27799308,0.20073475,-0.28725952,0.19286932,-0.008793138,0.6114654,-0.24647522,-0.5649417,0.14090012,0.35385147,-0.82325155,0.1610098,0.13256882,0.5988433,-0.28003216,-0.026329188,-0.25171873,0.15111938,0.04533127,-0.09364607,-0.0813988,0.069075815,-0.53862566,-0.79508156,-0.5045598,-0.49324042,0.4747425,-0.92840207,1.044155,0.32533705,0.5260021,0.16746344,-0.24945733,-0.25305378,0.24267702,1.0124474,-0.40232357,0.26051927,0.14045875,-0.19271171
string,-0.16308606,0.33054298,0.39995039,-0.042231802,0.20918125,0.011497901,-0.4752959,0.08397771,-0.50191706,-0.3135422,0.360779,-0.42249918,-0.6625685,-0.3547405,-0.1565623,0.52691555,-0.00365322,-0.46828,-0.07651301,0.2390399,-0.24044517,-0.070594944,0.18689422,-0.3300462,0.10322197,0.036251593,-0.45234647,0.2766085,0.09581441,0.58202845,-0.036785137,-0.61426294,0.16123927,0.27608508,-0.8369744,-0.11595747,0.13608228,0.50840527,-0.075606376,0.09678944,-0.27258408,0.12395428,0.11858163,0.024714408,-0.22793946,0.12694559,-0.6512492,-1.0189835,-0.83667696,-0.415384,0.23239258,-0.84503555,1.1255528,0.06970518,0.59969735,0.1611643,-0.12806034,-0.2483265,0.31799933,0.98120326,-0.45553923,0.2122076,0.5706956,-0.13338679
imidacloprid,-0.1757035,0.12963574,0.56589967,0.2707203,-0.06408924,-0.107486784,-0.034858063,0.08611438,-0.3184546,0.08031828,0.5484123,0.52303374,-0.33923972,-0.30020905,-0.51465154,0.45817047,0.108845174,0.21814679,-0.10206263,0.41833574,-0.25634465,0.51841813,0.039310265,-0.06252298,-0.22873186,0.3111406,-0.5726523,0.061077617,0.25091007,-0.31729808,-0.16011234,0.35293153,0.07656165,0.096668445,-0.2963373,-0.66432464,0.3380973,0.24166092,0.09816725,0.22696626,-0.12742434,0.26406744,0.109431535,-0.4279905,0.21008283,-0.109056495,-0.16724616,0.04185052,0.1621205,0.45224252,0.09259907,-0.06282758,0.14399172,0.4131555,0.20879099,0.3965872,-0.105162315,-0.21343555,-0.3134848,0.21135463,-0.13889089,-0.29733118,-0.35402277,-0.03713694
bacillus_thuringiensis,0.42293093,-0.17303239,0.514491,0.1347367,0.1394196,-0.22483377,0.021151531,-0.22738722,-0.3296402,0.011571263,0.30547655,-0.28913996,-0.0361705,0.25835162,-0.028454768,0.22561961,-0.31490123,0.1954492,-0.33084488,0.32059285,0.3038792,0.40880138,0.5217401,-0.17497802,-0.0123503255,0.50907135,-0.18314071,-0.2765934,0.04407506,-0.08390932,-0.018738154,0.07290142,-0.030153302,0.0824147,0.15159029,-0.6913795,0.029777551,-0.26954684,0.042048894,-0.12793347,0.21592595,0.04124762,0.032939203,-0.4350819,0.101580806,0.024323422,-0.12758233,0.27323973,0.20955041,-0.01190519,0.22835532,-0.14129311,0.40878788,0.41783613,0.19493364,0.532491,0.143036,-0.025995106,0.18080913,0.005285875,-0.24715258,-0.17317443,-0.079724595,-0.326058
Leaf_Spot_of_Maize,0.36411098,-0.49553293,0.27527308,0.22755,0.55258954,-0.3032218,0.32917628,0.42575622,0.20004305,0.03412223,0.35645682,-0.05807565,-0.53066957,0.16589767,0.30773056,0.28219226,0.3440755,0.09755438,-0.22376655,0.03988356,0.375214,0.4551211,0.2549838,-0.37762374,0.07613879,0.093215086,-0.10139037,0.5325259,0.1098895,-0.3430978,-0.13945249,0.3613895,-0.13430217,0.1864669,-0.042804237,-0.4387774,0.3977379,0.085995026,0.24264811,0.14613773,0.020079644,0.2381248,-0.06900138,-0.48140505,0.0024090586,-0.16819642,-0.27014837,-0.03277267,0.21281858,0.31513724,0.16814321,-0.18408515,0.32274,0.45019805,0.22793365,0.069298886,0.31911907,-0.066783056,-0.11298762,-0.16456178,-0.066020936,0.075880826,-0.03371087,-0.11402232
cochliobolus_lunatus,0.25973916,-0.42640463,0.01855823,0.0060473415,0.53511584,-0.2729715,0.7150193,0.43209648,0.3022581,0.0015937851,0.21885596,-0.31007448,-0.4637783,0.09721023,0.18240537,0.3681097,0.67099845,-0.037371267,-0.13047163,0.24790926,0.33072174,0.33316022,0.099807926,-0.27422792,0.17309384,0.16963463,-0.05080822,0.72414994,-0.097610585,-0.51303244,-0.008591429,-0.002499099,-0.19189265,0.26895607,0.06772002,-0.42240378,0.40625054,-0.060605396,0.25326854,0.30784374,-0.19818696,0.08911372,0.17044677,-0.6811596,0.18995932,0.0410002,-0.42707503,0.35083658,0.23147015,0.36826363,0.08856731,-0.33289427,0.24273576,0.11756159,0.46346298,0.34135598,0.2845459,-0.40307295,-0.051973674,0.1353196,-0.07323446,-0.03399614,-0.07405735,-0.32279295
pupuk_kandang,0.30543113,-0.44394216,0.13542409,0.3925448,0.1309503,-0.1532453,-0.109338164,-0.3829157,-0.0875005,0.1385138,-0.006255108,0.048762135,-0.29715788,-0.029920656,0.0612648,0.6741349,-0.15099399,0.065468796,-0.037546683,0.17766523,0.26278242,0.2625065,0.2560499,-0.38530114,0.3774559,0.3532998,-0.17746136,0.09441305,0.13236773,-0.37960687,0.30624261,-0.035628397,0.20905063,0.49525177,-0.122129075,-0.3854297,0.44915608,0.5301874,-0.1198818,-0.08605802,-0.045855824,0.3198391,0.56419003,-0.106059894,-0.2993152,-0.33372304,-0.028278556,-0.015653413,0.48361516,-0.0015047871,0.37260482,-0.124491245,0.0054311804,0.0659249,0.4175025,-0.21557318,0.3360632,-0.36146098,-0.27943906,-0.03142853,-0.060540713,-0.037669796,-0.10118464,-0.20610458
Boron Deficiency,0.38426653,-0.2934242,0.14727704,0.38396135,0.016435923,-0.724264,-0.037813254,-0.12317298,-0.13489093,0.4542585,0.081742674,-0.019399343,-0.33558682,0.179095,0.07941925,0.9053142,-0.24103038,0.34427917,0.040385123,0.48700982,0.5330251,0.14611982,-0.11250139,-0.32239494,-0.025646057,-0.07242681,-0.44502512,-0.2691083,0.19809668,-0.40920523,0.24840395,-0.11410509,0.27780902,0.46345687,-0.22417758,-0.22451898,0.44537836,0.58881694,-0.17754075,-0.28913486,0.07322156,0.36598045,0.0733539,-0.30684,-0.14730847,-0.18190227,0.073313385,-0.013710151,0.18726462,0.2344266,0.28480697,-0.059740383,0.0882284,-0.0911146,0.38809708,-0.25360352,0.3452573,-0.46479553,-0.15180956,-0.04927458,-0.057029672,-0.23813523,0.116336904,-0.19719274
zinc_sulfate,0.29801133,-0.20861736,-0.08636476,-0.13794884,0.10281187,-0.23845515,-0.25047195,-0.2987542,0.01958288,0.63914746,0.029575357,-0.35244772,-0.5483872,-0.113926075,0.08828449,0.77936924,-0.4493696,0.09917367,-0.27571106,0.30218825,0.24365464,0.13703859,0.24395671,-0.42712873,0.27369705,0.6302362,-0.05907494,0.18313128,-0.10354503,-0.124920286,0.41473022,0.12973952,-0.20113003,0.438781,-0.060570613,-0.6135813,0.53035116,0.16673495,0.16251689,-0.11063309,-0.19364871,0.13740714,0.62510425,-0.00926265,-0.25995243,-0.29026008,-0.33117393,-0.072901346,0.50329036,0.2574231,0.17613952,0.2035157,0.034565363,0.113645576,0.34578332,-0.18590355,0.14617653,-0.6098172,-0.17475788,0.03157853,-0.24912207,0.12476879,-0.32167298,-0.15413629
Spodoptera litura,0.28343678,-0.17547661,0.05046584,-7.398303e-05,-0.06908708,-0.3571331,-0.3272407,-0.091429025,-0.15276894,-0.115201235,0.37776464,-0.09165018,-0.40189445,0.14429183,-0.1466749,0.56929374,0.05157835,0.30089667,-0.2086578,0.46079525,0.33387926,0.22001794,0.5696619,-0.12214582,-0.24229768,0.5747261,0.14031501,-0.48344067,-0.14979601,-0.27339745,0.061573133,0.015065652,-0.023522692,0.25966296,0.16000144,-0.72990334,0.051135864,-0.32735324,0.07570619,0.45469886,0.49514207,0.058047235,0.14415653,-0.5040828,-0.09902285,-0.13239503,-0.11321203,0.17301352,0.28858566,0.25691235,-0.14525603,-0.10830345,0.8643437,0.18963383,0.06102839,0.62326884,0.2684331,0.30752966,-0.018941954,0.03644793,-0.28022587,0.17573622,0.06962827,0.033554684
na61ff444636d4a939718f3d4b2f8028ab22,-0.24620298,0.121569894,0.38914382,-0.4645722,0.46597016,0.26939,-0.42471123,-0.04465341,-0.21946044,-0.38897753,0.20744582,-0.45202705,0.03598536,-0.14347245,0.4332722,0.21571922,-0.04961855,-0.2561936,0.8584354,0.040270995,0.35987455,-0.1249585,-0.13670826,0.012795063,-0.047942687,-0.058394488,-0.054749172,-0.003044812,0.14700535,0.47865567,-0.09480506,-0.14478548,0.21933377,0.3733463,-0.5007187,-0.6347746,0.39868364,0.044921618,0.12076312,0.12334974,0.29047975,-0.29502347,-0.17824003,-0.4484423,0.4428925,-0.3102967,-0.38218883,-0.33385217,0.3503002,-0.6315006,-0.097341835,-0.9245833,0.44098437,-0.14981613,0.3267448,-0.3383872,-0.32298315,-0.3465675,0.063364476,0.6839516,0.17392719,-0.23130353,0.3813101,0.023803513
thrips,0.19745128,-0.11449131,0.12124894,0.12789492,0.13879326,-0.55890954,-0.07416245,0.06246404,-0.37114152,-0.14632116,0.038806144,0.18464138,-0.30215025,-0.34024563,0.24519955,0.4433599,-0.3854074,-0.20468247,0.084483154,0.69346446,0.14356987,0.22146352,0.34595242,-0.1077561,0.07804198,0.28454965,-0.19401121,0.2706039,0.38191453,-0.26813918,0.19170485,-0.07018326,-0.29576412,-0.44799373,0.03701375,-0.18062037,0.21560875,-0.07675577,-0.10663096,-0.05656826,0.31608677,0.15367998,0.023456149,-0.7055378,-0.3004689,-0.17157154,-0.5942672,0.030515369,0.452179,0.4221772,0.1790531,-0.23916823,-0.12589018,0.22565871,0.50708884,0.13941061,0.23337449,0.21795858,0.07884975,-0.16611187,-0.040837042,0.080654725,-0.039055143,0.0332844
na61ff444636d4a939718f3d4b2f8028ab18,0.0036681178,0.20180093,-0.051199306,0.2488185,0.17345536,0.039078288,-0.28377077,-0.18257467,-0.18521497,-0.6297545,0.42999113,-0.255305,0.0004157205,-0.36292857,0.37606856,0.5942434,0.12073683,-0.6364294,0.22275238,0.17023273,0.5514221,-0.49908885,-0.070156746,0.0314948,-0.1353726,0.4489291,0.08408841,0.41688535,0.061648395,0.34213963,-0.3741165,-0.1056705,0.045060687,0.1282228,-0.6910271,-0.45315552,0.13823873,-0.016992612,-0.2711236,0.38260904,-0.020811658,-0.257405,-0.41401172,0.091980256,0.20816639,-0.51813257,0.020953223,-0.7234803,-0.00282196,-0.07793134,-0.15047011,-0.92685616,0.5123969,0.03020535,0.103577726,-0.34957656,-0.25571197,-0.6308725,0.36638972,0.23437437,0.21043806,0.1010425,0.10444531,-0.12933393
defisiensi,0.31070295,-0.36851394,0.12746213,0.4308896,0.14151347,-0.20019434,-0.11311363,-0.37906894,-0.05036532,0.12515377,0.051850304,-0.05404933,-0.3927074,0.022965217,0.010315246,0.6205126,-0.08748015,0.08669648,-0.044963352,0.28105032,0.19755471,0.20568196,0.24036066,-0.32859302,0.29638067,0.41950166,-0.21101516,0.06598748,0.07009658,-0.2636363,0.3614475,-0.056164596,0.32187855,0.50752294,-0.09178959,-0.35279295,0.4075774,0.49761838,-0.07542866,-0.102530725,-0.066873044,0.24607489,0.66304356,-0.19013527,-0.33277604,-0.3313893,-0.022209516,-0.06771287,0.45148876,0.096616626,0.47973743,-0.11326659,-0.006687237,0.1346775,0.3767213,-0.19736916,0.37777275,-0.30770394,-0.30572906,-0.16673958,-0.09444558,-0.0041532214,-0.0336299,-0.20014645
Peronosclerospora sorghi,0.56552184,0.2591108,0.04856961,0.27855068,0.5537151,-0.2011724,0.18303742,0.7346468,-0.42776695,-0.07213145,-0.1519364,-0.07619723,-0.10530112,0.12495455,0.107607566,0.32826644,-0.26398224,-0.22550033,0.055963688,0.12662055,0.31895232,0.42880595,0.07738787,-0.23242721,-0.0050109383,0.26941112,-0.4867684,-0.18384075,0.008316126,-0.35568836,0.14670219,-0.2538984,-0.45317903,0.37499258,0.2745285,-0.7229679,-0.16565903,0.12711512,-0.057790328,-0.031321093,-0.26535317,0.46847084,0.06684548,-0.32658628,0.23893824,-0.03535172,-0.32005706,-0.37404972,0.40744185,0.1286413,-0.13935615,-0.3131942,-0.0094539905,0.4544388,0.64821297,0.21131651,0.38269326,-0.055751987,-0.50621665,0.014379508,-0.2269765,0.35170904,-0.039559625,0.07747011
chlorothalonil,0.09240779,-0.61631876,0.17239916,-0.1367525,0.5560342,-0.25713298,0.7200699,0.4478437,0.073880896,-0.019687062,0.5941603,-0.19526958,-0.56373596,0.072043195,0.114498846,0.26329127,0.55095845,-0.20544106,-0.122490816,0.18794279,0.1751334,0.4269683,0.069009826,-0.3092183,0.17286597,0.37849373,-0.25243068,0.25501955,-0.22927193,-0.58919406,-0.07006495,-0.094411485,-0.051999256,-0.12024981,-0.15822549,-0.34990835,0.3313549,0.124572754,0.15751365,0.11350454,-0.056596875,-0.038865674,-0.13203247,-0.54052764,0.12952036,0.18479973,-0.4111933,0.09564309,0.5033983,-0.03652749,0.20067303,0.11505802,0.50983673,0.04035306,0.5408464,0.15723711,0.055431046,-0.20708373,-0.120508455,-0.26262918,0.020404859,0.17274989,0.09519998,-0.35159156
Termitidae,-0.16878025,-0.055901136,0.36938617,0.38161704,-0.38036177,-0.07075829,0.12267172,-0.083772674,-0.27680954,-0.1377959,0.4494265,0.3828652,-0.22547078,0.20939583,-0.2844293,0.26941937,0.067700185,0.32626587,0.08256683,0.5955938,0.12775345,0.08511528,-0.14653307,-0.33992392,0.06737185,0.42377847,-0.5779097,0.061657343,0.07781931,-0.37418944,-0.18937168,0.22537643,0.17964397,-0.13926354,-0.27514234,-0.7730795,0.3100796,0.07956432,0.09741596,0.24254356,-0.29488456,0.27147627,0.261693,-0.38745704,0.39093143,-0.2529934,-0.41457146,0.111038074,0.10469334,0.59128827,-0.047925815,-0.14504936,0.4663569,0.56009656,0.40770462,0.3714451,-0.18588784,0.09225546,-0.28102416,0.08471858,-0.20396288,-0.44679195,-0.19166188,0.11066147
na61ff444636d4a939718f3d4b2f8028ab24,-0.17355327,0.10849351,-0.0328455,-0.20873125,0.2599876,0.14815252,-0.031224031,-0.10853214,-0.18774499,-0.5661722,0.28203467,-0.72271556,-0.24488294,-0.5729681,0.32621083,0.24993879,-0.15717287,-0.23268197,0.49603087,0.49557447,0.41116014,0.3145566,0.112698086,-0.05507953,-0.09709865,-0.023777127,-0.6173882,0.34919322,0.016172066,0.106867865,-0.34434357,-0.16455781,0.35827067,0.2532176,-0.1398157,-0.22714181,0.3369299,-0.080521844,0.1367185,0.024785316,0.27681878,-0.37891394,-0.08659632,-0.08077195,0.6791659,-0.26826763,0.15143266,-0.6049494,0.36463404,-0.71303177,-0.18439336,-0.72356206,-0.04044447,-0.15749034,0.116544254,-0.3091276,-0.031567007,-0.33427224,0.19355078,0.79254586,-0.06033971,-0.035760254,0.24721321,-0.00498508
Zinc Deficiency,0.31114239,-0.11659277,0.13722204,-0.05779127,-0.059120756,-0.3060926,-0.13260794,-0.24324931,0.062903315,0.7070685,0.27794418,-0.46416965,-0.5304351,-0.13993451,0.105358705,0.75669265,-0.5057821,0.0118789645,-0.2317779,0.2607415,0.09868662,0.33343744,0.2831239,-0.32976958,0.5193757,0.55468804,-0.24411571,0.23503804,-0.2767829,-0.1382504,0.42926782,0.13064758,-0.2983797,0.2675787,-0.009053996,-0.6629029,0.5412853,0.25083774,0.07758266,-0.16463886,-0.23225008,0.2635953,0.6285317,0.021341542,-0.18338291,-0.2917409,-0.36727312,-0.13512999,0.4178471,0.15090169,0.260448,0.19131215,0.022610063,0.09886513,0.15859768,-0.12837972,0.2490502,-0.5608951,-0.19869009,0.056683145,-0.20316945,0.21511683,-0.19890131,-0.15899816
